Reference,plumage,similar species 1,similar species 1 plumage,similar species 2,similar species 2 plumage,similar species 3,similar species 3 plumage,similar species 4,similar species 4 plumage,similar species 5,similar species plumage 5
species.columba_palumbus,adult,species.columba_oenas,adult,species.columba_livia,adult,,
species.columba_palumbus,juvenile,species.columba_oenas,adult,species.columba_livia,adult,,
species.columba_junoniae,adult,species.columba_bollii,adult,species.columba_trocaz,adult,,
species.columba_bollii,adult,species.columba_junoniae,adult,species.columba_trocaz,adult,species.columba_palumbus,juvenile
species.columba_trocaz,adult,species.columba_bollii,adult,species.columba_junoniae,adult,species.columba_palumbus,juvenile
species.oena_capensis,adult male,species.streptopelia_decaocto,adult,,
species.oena_capensis,adult female,species.streptopelia_decaocto,adult,,
species.streptopelia_turtur,adult,species.streptopelia_decaocto,adult,species.streptopelia_orientalis,adult form1
species.streptopelia_orientalis,adult form1,species.streptopelia_turtur,adult,species.streptopelia_decaocto,adult
species.streptopelia_senegalensis,adult male,species.streptopelia_turtur,adult,species.streptopelia_decaocto,adult
species.streptopelia_decaocto,adult,species.streptopelia_turtur,adult,species.columba_palumbus,juvenile
species.psittacula_krameri,male,species.myiopsitta_monachus,key-image,,
species.myiopsitta_monachus,key-image,species.psittacula_krameri,male,,
species.cuculus_canorus,adult male,species.accipiter_nisus,adult male,species.cuculus_optatus,adult male
species.cuculus_canorus,juvenile,species.accipiter_nisus,adult female,,
species.cuculus_optatus,adult male,species.cuculus_canorus,adult male,,
species.clamator_glandarius,adult,species.cuculus_canorus,adult male,,
species.clamator_glandarius,juvenile,species.centropus_senegalensis,adult,,
species.coccyzus_americanus,juvenile,species.coccyzus_erythropthalmus,juvenile,,
species.coccyzus_erythropthalmus,juvenile,species.coccyzus_americanus,juvenile,,
species.centropus_senegalensis,adult,species.clamator_glandarius,juvenile,,
species.tyto_alba,form1,species.bubo_scandiacus,adult male,species.asio_flammeus,key-image,,
species.tyto_alba,form2,species.strix_aluco,adult form1,species.strix_butleri,key-image,species.asio_flammeus,key-image
species.bubo_bubo,adult,species.asio_otus,adult,species.bubo_ascalaphus,adult,,
species.bubo_ascalaphus,adult,species.bubo_bubo,adult,species.asio_otus,key-image,,
species.bubo_zeylonensis,adult,species.bubo_bubo,adult,,,,
species.bubo_scandiacus,adult male,species.tyto_alba,form1,,,,
species.bubo_scandiacus,adult female,species.tyto_alba,form1,species.strix_uralensis,key-image,,
species.strix_aluco,adult form1,species.asio_otus,key-image,species.asio_flammeus,key-image,species.aegolius_funereus,key-image
species.strix_aluco,adult form2,species.strix_uralensis,key-image,species.asio_otus,key-image,,
species.strix_butleri,adult,species.strix_aluco,adult form1,species.tyto_alba,form2,,
species.strix_uralensis,adult,species.strix_aluco,adult form2,species.strix_nebulosa,adult,,
species.strix_nebulosa,adult,species.strix_uralensis,adult,species.strix_aluco,adult form2,,
species.surnia_ulula,adult,species.accipiter_nisus,adult female,species.aegolius_funereus,adult,,
species.glaucidium_passerinum,adult,species.athene_noctua,adult form1,species.aegolius_funereus,adult,,
species.athene_noctua,adult form1,species.glaucidium_passerinum,adult,species.otus_scops,adult,,
species.athene_noctua,adult form2,species.otus_brucei,adult,,,,
species.aegolius_funereus,adult,species.glaucidium_passerinum,adult,species.athene_noctua,adult form1,species.surnia_ulula,adult
species.asio_otus,adult,species.asio_flammeus,adult,species.bubo_bubo,adult,species.strix_aluco,adult form1
species.asio_flammeus,adult,species.asio_otus,adult,species.strix_aluco,adult form1,species.strix_aluco,adult form1
species.asio_capensis,adult,species.asio_flammeus,adult,species.asio_otus,adult,,
species.otus_scops,key-image,species.athene_noctua,adult form1,species.otus_brucei,key-image,,
species.otus_brucei,key-image,species.otus_scops,key-image,,,,
species.caprimulgus_europaeus,male,species.jynx_torquilla,key-image,species.caprimulgus_ruficollis,key-image,,
species.caprimulgus_ruficollis,key-image,species.caprimulgus_europaeus,male,,,,
species.caprimulgus_aegyptius,key-image,species.caprimulgus_europaeus,male,species.caprimulgus_nubicus,male,,
species.caprimulgus_nubicus,male,species.caprimulgus_ruficollis,key-image,species.caprimulgus_aegyptius,key-image,,
species.chordeiles_minor,adult,species.caprimulgus_europaeus,male,,,,
species.apus_apus,key-image,species.apus_pallidus,key-image,species.hirundo_rustica,adult male,,
species.apus_pallidus,key-image,species.apus_apus,key-image,,,,
species.apus_melba,key-image,species.apus_apus,key-image,,,,
species.apus_unicolor,key-image,species.apus_apus,key-image,species.apus_pallidus,key-image,,
species.apus_caffer,key-image,species.apus_affinis,key-image,species.apus_apus,key-image,,
species.apus_affinis,key-image,species.apus_caffer,key-image,species.delichon_urbicum,adult,,
species.alcedo_atthis,male,species.sitta_europaea,male form2,,,,
species.merops_apiaster,adult,species.merops_persicus,adult,species.merops_orientalis,adult form2,,
species.merops_persicus,adult,species.merops_orientalis,adult form1,,,,
species.merops_orientalis,adult form1,species.merops_persicus,adult,,,,
species.merops_orientalis,adult form2,species.merops_persicus,adult,,,,
species.coracias_garrulus,adult,species.merops_apiaster,adult,species.halcyon_smyrnensis,key-image,,
species.upupa_epops,key-image,species.garrulus_glandarius,key-image,,,,
species.halcyon_smyrnensis,key-image,species.alcedo_atthis,male,species.coracias_garrulus,adult,,
species.megaceryle_alcyon,male,species.ceryle_rudis,female,,,,
species.ceryle_rudis,female,species.megaceryle_alcyon,male,,,,
species.jynx_torquilla,key-image,species.caprimulgus_europaeus,male,,,,
species.dendrocopos_minor,male,species.dendrocopos_major,juvenile,species.dendrocopos_medius,male,,
species.dendrocopos_minor,female,species.dendrocopos_major,male,species.picoides_tridactylus,male,,
species.dendrocopos_medius,male,species.dendrocopos_major,juvenile,species.dendrocopos_syriacus,juvenile,species.dendrocopos_leucotos,male
species.dendrocopos_leucotos,male,species.dendrocopos_major,male,,,,
species.dendrocopos_major,male,species.dendrocopos_syriacus,male,species.dendrocopos_leucotos,male,,
species.dendrocopos_major,juvenile,species.dendrocopos_syriacus,juvenile,species.dendrocopos_medius,male,,
species.dendrocopos_syriacus,male,species.dendrocopos_major,male,species.dendrocopos_leucotos,male,,
species.dendrocopos_syriacus,juvenile,species.dendrocopos_major,juvenile,species.dendrocopos_leucotos,male,species.dendrocopos_medius,male
species.picoides_tridactylus,male,species.dendrocopos_minor,female,,,,
species.dryocopus_martius,male,species.corvus_corone,key-image,species.picus_viridis,male,,
species.picus_viridis,male,species.picus_canus,male,species.picus_vaillantii,male,,
species.picus_canus,male,species.picus_viridis,male,species.picus_vaillantii,male,,
species.picus_vaillantii,male,species.picus_viridis,male,species.picus_canus,male,,
species.calandrella_brachydactyla,autumn,species.calandrella_rufescens,autumn,species.alauda_arvensis,autumn,species.melanocorypha_calandra,autumn
species.calandrella_rufescens,autumn,species.calandrella_brachydactyla,autumn,species.alauda_arvensis,autumn,species.lullula_arborea,key-image
species.galerida_cristata,autumn,species.galerida_theklae,autumn,species.alauda_arvensis,autumn,,
species.galerida_theklae,autumn,species.galerida_cristata,autumn,species.alauda_arvensis,autumn,,
species.lullula_arborea,key-image,species.alauda_arvensis,autumn,species.calandrella_rufescens,autumn,,
species.alauda_arvensis,autumn,species.alauda_gulgula,autumn,species.lullula_arborea,key-image,species.anthus_pratensis,autumn
species.alauda_gulgula,autumn,species.alauda_arvensis,autumn,,,,
species.eremophila_alpestris,adult summer male,species.eremophila_bilopha,adult summer male,,,,
species.eremophila_alpestris,juvenile,species.alauda_arvensis,autumn,,,,
species.eremophila_bilopha,adult summer male,species.eremophila_alpestris,adult summer male,,,,
species.eremophila_bilopha,juvenile,species.ammomanes_cinctura,spring,species.chersophilus_duponti,form1,,
species.ammomanes_deserti,spring,species.ammomanes_cinctura,spring,species.eremalauda_dunni,spring,,
species.ammomanes_cinctura,spring,species.eremophila_bilopha,juvenile,species.ammomanes_deserti,spring,species.eremalauda_dunni,spring
species.eremalauda_dunni,spring,species.ammomanes_deserti,spring,species.ammomanes_cinctura,spring,,
species.eremopterix_nigriceps,adult male spring,species.pycnonotus_leucotis,key-image,,,,
species.melanocorypha_calandra,autumn,species.melanocorypha_bimaculata,autumn,species.calandrella_brachydactyla,autumn,,
species.melanocorypha_bimaculata,autumn,species.melanocorypha_calandra,autumn,species.calandrella_brachydactyla,autumn,,
species.ramphocoris_clotbey,spring male,species.melanocorypha_calandra,autumn,species.melanocorypha_bimaculata,autumn,,
species.melanocorypha_leucoptera,spring male,species.melanocorypha_bimaculata,autumn,species.ammomanes_deserti,spring,species.alauda_arvensis,autumn
species.melanocorypha_yeltoniensis,spring male,species.sturnus_vulgaris,adult summer male,,,,
species.melanocorypha_yeltoniensis,autumn female,species.melanocorypha_leucoptera,spring male,species.ramphocoris_clotbey,spring male,,
species.chersophilus_duponti,form1,species.galerida_cristata,autumn,species.alauda_arvensis,autumn,,
species.alaemon_alaudipes,spring male,species.chersophilus_duponti,form1,,,,
species.riparia_paludicola,adult,species.riparia_riparia,adult,species.ptyonoprogne_rupestris,key-image,,,,
species.ptyonoprogne_rupestris,key-image,species.ptyonoprogne_fuligula,key-image,species.riparia_riparia,adult,,,,
species.ptyonoprogne_fuligula,key-image,species.ptyonoprogne_rupestris,key-image,,,,,,
species.riparia_riparia,adult,species.ptyonoprogne_rupestris,key-image,species.riparia_paludicola,adult,,,,
species.hirundo_rustica,adult male,species.cecropis_daurica,adult male,species.delichon_urbicum,adult,species.riparia_riparia,adult,species.apus_apus,key-image
species.cecropis_daurica,adult male,species.delichon_urbicum,adult,species.hirundo_rustica,adult male,,,,
species.delichon_urbicum,adult,species.cecropis_daurica,adult male,species.hirundo_rustica,adult male,species.riparia_riparia,adult,species.apus_apus,key-image
species.motacilla_flava,adult summer male form1,species.motacilla_cinerea,adult summer male,species.motacilla_citreola,adult summer male,,,,
species.motacilla_flava,adult summer male form2,species.motacilla_citreola,adult summer male,species.motacilla_cinerea,adult summer male,,,,
species.motacilla_flava,female,species.motacilla_citreola,first-winter,species.motacilla_cinerea,first-winter,,,,
species.motacilla_flava,male form3,species.motacilla_cinerea,adult summer male,,,,,,
species.motacilla_citreola,adult summer male,species.motacilla_flava,adult summer male form2,species.motacilla_cinerea,adult summer male,,,,
species.motacilla_citreola,first-winter,species.motacilla_alba,adult male summer form1,species.motacilla_flava,female,,,,
species.motacilla_cinerea,adult summer male,species.motacilla_flava,adult summer male form1,,,,,,
species.motacilla_cinerea,first-winter,species.motacilla_flava,adult summer male form1,species.motacilla_alba,adult male summer form1,,,,
species.motacilla_alba,adult male summer form1,species.motacilla_citreola,first-winter,species.motacilla_flava,female,species.motacilla_cinerea,first-winter,,
species.motacilla_alba,adult male summer form2,species.motacilla_cinerea,first-winter,,,,,,
species.motacilla_alba,juvenile,species.motacilla_cinerea,first-winter,,,,,,
species.anthus_richardi,first-winter,species.anthus_godlewskii,first-winter,species.anthus_campestris,adult,species.anthus_similis,adult,species.anthus_trivialis,autumn
species.anthus_godlewskii,first-winter,species.anthus_richardi,first-winter,species.anthus_campestris,adult,species.anthus_similis,adult,species.anthus_trivialis,autumn
species.anthus_campestris,adult,species.anthus_similis,adult,species.anthus_richardi,first-winter,species.motacilla_flava,female,,
species.anthus_similis,adult,species.anthus_campestris,adult,,,,,,
species.anthus_pratensis,autumn,species.anthus_trivialis,autumn,species.anthus_spinoletta,winter,species.anthus_cervinus,first-winter,,
species.anthus_trivialis,autumn,species.anthus_pratensis,autumn,species.anthus_hodgsoni,autumn,,,,
species.anthus_hodgsoni,autumn,species.anthus_trivialis,autumn,,,,,,
species.anthus_cervinus,adult summer,species.anthus_pratensis,autumn,,,,,,
species.anthus_cervinus,first-winter,species.anthus_pratensis,autumn,species.anthus_gustavi,key-image,,,,
species.anthus_gustavi,key-image,species.anthus_cervinus,first-winter,species.anthus_pratensis,autumn,species.anthus_spinoletta,winter,,
species.anthus_spinoletta,summer,species.anthus_petrosus,winter,species.anthus_rubescens,autumn form2,species.anthus_pratensis,autumn,,
species.anthus_spinoletta,winter,species.anthus_petrosus,winter,species.anthus_rubescens,autumn form2,,,,
species.anthus_petrosus,winter,species.anthus_spinoletta,winter,species.anthus_rubescens,autumn form2,species.anthus_pratensis,autumn,,
species.anthus_rubescens,autumn form2,species.anthus_spinoletta,winter,species.anthus_petrosus,winter,species.anthus_pratensis,autumn,,
species.anthus_berthelotii,adult winter,species.anthus_pratensis,autumn,,,,,,
species.lanius_collurio,adult male,species.lanius_minor,adult,species.lanius_senator,adult male form1,species.lanius_isabellinus,adult male,species.remiz_pendulinus,male
species.lanius_collurio,adult female,species.lanius_isabellinus,adult male,species.lanius_senator,juvenile form1,,,,
species.lanius_collurio,juvenile,species.lanius_senator,juvenile form1,,,,,,
species.lanius_minor,adult,species.lanius_excubitor,adult male,species.lanius_meridionalis,adult male,species.lanius_collurio,adult male,,
species.lanius_excubitor,adult male,species.lanius_meridionalis,adult male,species.lanius_minor,adult,species.lanius_collurio,adult male,,
species.lanius_meridionalis,adult male,species.lanius_excubitor,adult male,species.lanius_minor,adult,,,,
species.lanius_senator,adult male form1,species.lanius_collurio,adult male,species.lanius_minor,adult,,,,
species.lanius_senator,juvenile form1,species.lanius_collurio,adult female,,,,,,
species.lanius_isabellinus,adult male,species.lanius_phoenicuroides,adult male,species.lanius_collurio,adult female,,,,
species.lanius_phoenicuroides,adult male,species.lanius_isabellinus,adult male,species.lanius_collurio,adult female,,,,
species.lanius_cristatus,adult male,species.lanius_collurio,adult female,species.lanius_phoenicuroides,adult male,species.lanius_isabellinus,adult male,,
species.lanius_nubicus,adult male,species.lanius_collurio,adult male,species.lanius_senator,adult male form1,,,,
species.tchagra_senegalus,key-image,species.lanius_nubicus,adult male,species.lanius_excubitor,adult male,,,,
species.pycnonotus_barbatus,key-image,species.pycnonotus_xanthopygos,key-image,,,,,,
species.pycnonotus_xanthopygos,key-image,species.pycnonotus_leucotis,key-image,species.pycnonotus_barbatus,key-image,,,,
species.pycnonotus_leucotis,key-image,species.pycnonotus_xanthopygos,key-image,species.pycnonotus_leucotis,key-image,,
species.cinnyris_osea,adult male breeding,species.anthodiaeta_metallica,adult male breeding,,,,
species.cinnyris_osea,female,species.anthodiaeta_metallica,female,,,,
species.anthodiaeta_metallica,adult male breeding,species.anthodiaeta_metallica,adult male breeding,,,,
species.anthodiaeta_metallica,female,species.cinnyris_osea,female,species.phylloscopus_collybita,key-image,,
species.turdoides_fulva,key-image,species.turdoides_altirostris,key-image,species.turdoides_squamiceps,key-image,,
species.turdoides_squamiceps,key-image,species.turdoides_altirostris,key-image,species.turdoides_fulva,key-image,,
species.turdoides_altirostris,key-image,species.turdoides_fulva,key-image,species.turdoides_altirostris,key-image,,
species.bombycilla_garrulus,adult male,species.sturnus_vulgaris,juvenile,,,,
species.hypocolius_ampelinus,adult male,species.pycnonotus_barbatus,key-image,species.pycnonotus_xanthopygos,key-image,,
species.cinclus_cinclus,adult,species.turdus_torquatus,adult male form1,,,,
species.cinclus_cinclus,juvenile,species.turdus_torquatus,first-winter female,,,,
species.troglodytes_troglodytes,key-image,species.prunella_modularis,adult,,,,
species.prunella_modularis,adult,species.passer_domesticus,female,species.erithacus_rubecula,juvenile,species.phoenicurus_ochruros,immature
species.prunella_collaris,autumn,species.prunella_modularis,adult,,,,
species.prunella_montanella,key-image,species.prunella_atrogularis,autumn,species.prunella_ocularis,key-image,,
species.prunella_ocularis,key-image,species.prunella_atrogularis,autumn,species.prunella_montanella,key-image,species.prunella_collaris,autumn,species.prunella_modularis,adult
species.prunella_atrogularis,autumn,species.prunella_montanella,key-image,species.prunella_modularis,adult,,,,
species.erithacus_rubecula,adult,species.phoenicurus_phoenicurus,adult male form1,species.ficedula_parva,adult male,,,,
species.erithacus_rubecula,juvenile,species.saxicola_torquatus,juvenile,species.prunella_modularis,adult,,,,
species.tarsiger_cyanurus,adult male,species.monticola_solitarius,adult male summer,species.irania_gutturalis,first-winter,,,,
species.tarsiger_cyanurus,first-winter,species.irania_gutturalis,first-winter,species.phoenicurus_ochruros,immature,,,,
species.luscinia_luscinia,first-winter,species.luscinia_megarhynchos,first-winter,species.phoenicurus_phoenicurus,female,species.phoenicurus_ochruros,immature,,
species.luscinia_megarhynchos,first-winter,species.luscinia_luscinia,first-winter,species.phoenicurus_phoenicurus,female,species.phoenicurus_moussieri,female,,
species.cercotrichas_galactotes,key-image,species.luscinia_megarhynchos,first-winter,species.luscinia_luscinia,first-winter,,,,
species.luscinia_svecica,adult male form1,species.phoenicurus_ochruros,immature,species.phoenicurus_phoenicurus,female,,,,
species.luscinia_svecica,first-winter female,species.phoenicurus_ochruros,immature,species.phoenicurus_phoenicurus,female,species.saxicola_rubetra,first-winter,,
species.irania_gutturalis,adult male,species.phoenicurus_phoenicurus,adult male form1,,,,,,
species.irania_gutturalis,first-winter,species.tarsiger_cyanurus,first-winter,,,,,,
species.luscinia_calliope,adult male,species.erithacus_rubecula,adult,species.tarsiger_cyanurus,first-winter,,,,
species.phoenicurus_ochruros,adult male form1,species.phoenicurus_phoenicurus,female,species.phoenicurus_moussieri,female,species.oenanthe_leucura,male,,
species.phoenicurus_ochruros,immature,species.phoenicurus_phoenicurus,female,species.phoenicurus_moussieri,female,,,,
species.phoenicurus_phoenicurus,adult male form1,species.saxicola_torquatus,adult male spring,species.erithacus_rubecula,adult,species.irania_gutturalis,adult male,,
species.phoenicurus_phoenicurus,female,species.phoenicurus_ochruros,immature,species.phoenicurus_moussieri,female,species.phoenicurus_erythrogastrus,female,,
species.phoenicurus_moussieri,adult male spring,species.phoenicurus_phoenicurus,adult male form1,species.saxicola_rubetra,adult male spring,,,,
species.phoenicurus_moussieri,female,species.phoenicurus_phoenicurus,female,species.phoenicurus_ochruros,immature,,,,
species.phoenicurus_erythrogastrus,adult male spring,species.phoenicurus_phoenicurus,adult male form1,species.irania_gutturalis,adult male,,,,
species.phoenicurus_erythrogastrus,female,species.phoenicurus_phoenicurus,female,species.phoenicurus_ochruros,immature,species.oenanthe_chrysopygia,first-winter,,
species.saxicola_rubetra,adult male spring,species.acrocephalus_schoenobaenus,immature autumn,species.luscinia_svecica,first-winter female,,,,
species.saxicola_rubetra,first-winter,species.acrocephalus_schoenobaenus,immature autumn,species.saxicola_torquatus,first-winter female,species.luscinia_svecica,first-winter female,,
species.saxicola_dacotiae,adult male spring,species.saxicola_torquatus,first-winter female,species.saxicola_rubetra,first-winter,,,,
species.saxicola_torquatus,adult male spring,species.saxicola_torquatus_maurus,adult male spring form1,species.phoenicurus_phoenicurus,adult male form1,species.erithacus_rubecula,adult,,
species.saxicola_torquatus,first-winter female,species.saxicola_rubetra,first-winter,species.oenanthe_oenanthe,first-winter,,,,
species.saxicola_torquatus,juvenile,species.erithacus_rubecula,juvenile,species.saxicola_rubetra,first-winter,,,,
species.saxicola_torquatus_maurus,adult male spring form1,species.saxicola_torquatus,adult male spring,,,,,,
species.saxicola_torquatus_maurus,adult male spring form2,species.saxicola_torquatus,adult male spring,,,,,,
species.oenanthe_oenanthe,adult male spring,species.oenanthe_seebohmi,adult male spring,species.oenanthe_hispanica,spring male form1,,,,
species.oenanthe_oenanthe,first-winter,species.oenanthe_isabellina,first-winter,species.oenanthe_deserti,female,species.oenanthe_hispanica,autumn female form1,species.saxicola_rubetra,first-winter
species.oenanthe_seebohmi,adult male spring,species.oenanthe_oenanthe,adult male spring,species.oenanthe_deserti,adult summer male,,,,
species.oenanthe_seebohmi,adult female spring,species.oenanthe_oenanthe,first-winter,species.oenanthe_isabellina,first-winter,species.oenanthe_deserti,female,species.oenanthe_hispanica,autumn female form1
species.oenanthe_isabellina,first-winter,species.oenanthe_oenanthe,first-winter,species.oenanthe_deserti,female,,,,
species.oenanthe_hispanica,spring male form1,species.oenanthe_pleschanka,spring male,species.oenanthe_cypriaca,spring male,species.oenanthe_finschii,spring male,,
species.oenanthe_hispanica,autumn female form1,species.oenanthe_pleschanka,autumn female,species.oenanthe_finschii,autumn female,species.oenanthe_oenanthe,first-winter,,
species.oenanthe_hispanica,spring male form2,species.oenanthe_pleschanka,spring male,species.oenanthe_cypriaca,spring male,species.oenanthe_finschii,spring male,,
species.oenanthe_hispanica,autumn female form2,species.oenanthe_pleschanka,autumn female,species.oenanthe_finschii,autumn female,species.oenanthe_oenanthe,first-winter,,
species.oenanthe_pleschanka,spring male,species.oenanthe_cypriaca,spring male,species.oenanthe_hispanica,spring male form1,species.oenanthe_finschii,spring male,,
species.oenanthe_pleschanka,autumn female,species.oenanthe_hispanica,autumn female form2,species.oenanthe_finschii,autumn female,,,,
species.oenanthe_cypriaca,spring male,species.oenanthe_pleschanka,spring male,,,,,,
species.oenanthe_finschii,spring male,species.oenanthe_hispanica,spring male form2,species.oenanthe_pleschanka,spring male,,,,
species.oenanthe_finschii,autumn female,species.oenanthe_pleschanka,autumn female,species.oenanthe_hispanica,autumn female form2,species.cercomela_melanura,key-image,,
species.oenanthe_halophila,spring male,species.oenanthe_lugens,form1,species.oenanthe_finschii,spring male,species.oenanthe_pleschanka,spring male,,
species.oenanthe_lugens,form1,species.oenanthe_finschii,spring male,species.oenanthe_pleschanka,spring male,species.oenanthe_leucopyga,adult summer,species.oenanthe_monacha,adult male spring
species.oenanthe_lugens,form2,species.oenanthe_leucopyga,first-winter,species.oenanthe_leucura,male,,,,
species.oenanthe_monacha,adult male spring,species.oenanthe_halophila,spring male,species.oenanthe_halophila,spring male,species.oenanthe_finschii,spring male,species.oenanthe_leucopyga,adult summer
species.oenanthe_monacha,female,species.oenanthe_finschii,autumn female,species.monticola_solitarius,female,,,,
species.oenanthe_leucopyga,adult summer,species.oenanthe_halophila,spring male,species.oenanthe_finschii,spring male,species.oenanthe_monacha,adult male spring,species.oenanthe_leucura,male
species.oenanthe_leucopyga,first-winter,species.oenanthe_leucura,male,species.oenanthe_lugens,form2,,,,
species.oenanthe_leucura,male,species.oenanthe_leucopyga,first-winter,species.oenanthe_lugens,form2,,,,
species.cercomela_melanura,key-image,species.muscicapa_striata,adult,,,,,,
species.oenanthe_deserti,adult summer male,species.oenanthe_seebohmi,adult male spring,species.oenanthe_hispanica,spring male form1,species.oenanthe_xanthoprymna,adult spring male,,
species.oenanthe_deserti,female,species.oenanthe_isabellina,first-winter,species.oenanthe_oenanthe,first-winter,species.oenanthe_chrysopygia,first-winter,,
species.oenanthe_xanthoprymna,adult spring male,species.oenanthe_deserti,adult summer male,species.oenanthe_moesta,adult spring male,,,,
species.oenanthe_xanthoprymna,first-winter female,species.oenanthe_chrysopygia,first-winter,species.oenanthe_moesta,female spring,,,,
species.oenanthe_chrysopygia,first-winter,species.oenanthe_xanthoprymna,first-winter female,species.oenanthe_isabellina,first-winter,species.oenanthe_moesta,female spring,,
species.oenanthe_moesta,adult spring male,species.oenanthe_deserti,adult summer male,species.oenanthe_halophila,spring male,species.oenanthe_xanthoprymna,adult spring male,,
species.oenanthe_moesta,female spring,species.oenanthe_deserti,female,species.oenanthe_xanthoprymna,first-winter female,species.oenanthe_xanthoprymna,adult spring male,,
species.monticola_saxatilis,adult male summer,species.phoenicurus_phoenicurus,adult male form1,species.irania_gutturalis,adult male,species.phoenicurus_erythrogastrus,adult male spring,,
species.monticola_saxatilis,female,species.monticola_solitarius,female,species.erithacus_rubecula,juvenile,,,,
species.monticola_solitarius,adult male summer,species.oenanthe_leucura,male,species.monticola_saxatilis,female,,,,
species.monticola_solitarius,female,species.monticola_saxatilis,female,species.oenanthe_monacha,female,,,,
species.turdus_torquatus,adult male form1,species.turdus_merula,adult summer male,,,,,,
species.turdus_torquatus,adult female,species.turdus_merula,adult female,,,,,,
species.turdus_torquatus,first-winter female,species.turdus_merula,adult female,,,,,,
species.turdus_merula,adult summer male,species.turdus_torquatus,adult male form1,species.oenanthe_leucura,male,,,,
species.turdus_merula,adult female,species.turdus_torquatus,first-winter female,species.turdus_philomelos,key-image,,,,
species.turdus_merula,juvenile,species.turdus_philomelos,key-image,species.turdus_viscivorus,adult,,,,
species.turdus_pilaris,adult,species.turdus_viscivorus,adult,,,,,,
species.turdus_iliacus,first-winter,species.turdus_philomelos,key-image,,,,,,
species.turdus_philomelos,key-image,species.turdus_viscivorus,adult,species.turdus_merula,juvenile,species.turdus_iliacus,first-winter,,
species.turdus_viscivorus,adult,species.turdus_philomelos,key-image,species.turdus_pilaris,adult,,,,
species.turdus_migratorius,adult male winter,species.phoenicurus_phoenicurus,adult male form1,species.irania_gutturalis,adult male,,,,
species.catharus_ustulatus,key-image,species.turdus_philomelos,key-image,species.catharus_minimus,key-image,species.catharus_guttatus,key-image,species.catharus_fuscescens,key-image
species.catharus_minimus,key-image,species.turdus_philomelos,key-image,,,,,,
species.catharus_guttatus,key-image,species.turdus_philomelos,key-image,,,,,,
species.catharus_fuscescens,key-image,species.turdus_philomelos,key-image,,,,,,
species.zoothera_dauma,key-image,species.turdus_viscivorus,adult,,,,,,
species.turdus_atrogularis,adult male,species.turdus_pilaris,adult,species.turdus_ruficollis,adult male,,,,
species.turdus_atrogularis,first-winter female,species.turdus_pilaris,adult,species.turdus_ruficollis,adult male,species.turdus_eunomus,first-winter male,,
species.geokichla_sibirica,adult male,species.turdus_iliacus,first-winter,,,,,,
species.geokichla_sibirica,female,species.turdus_iliacus,first-winter,species.turdus_merula,adult female,species.turdus_philomelos,key-image,,
species.turdus_ruficollis,adult male,species.turdus_migratorius,adult male winter,species.turdus_atrogularis,adult male,,,,
species.turdus_obscurus,adult male,species.turdus_iliacus,first-winter,,,,,,
species.turdus_eunomus,first-winter male,species.turdus_iliacus,first-winter,species.turdus_pilaris,adult,species.geokichla_sibirica,female,,
species.turdus_naumanni,first-winter male,species.turdus_iliacus,first-winter,species.turdus_pilaris,adult,species.turdus_ruficollis,adult male,,
species.panurus_biarmicus,male,species.remiz_pendulinus,male,,,,,,
species.panurus_biarmicus,female,species.remiz_pendulinus,juvenile,,,,,,
species.cettia_cetti,key-image,species.acrocephalus_scirpaceus,immature autumn,species.luscinia_megarhynchos,first-winter,species.luscinia_luscinia,first-winter,species.locustella_luscinioides,key-image
species.prinia_gracilis,key-image,species.scotocerca_inquieta,adult summer,species.cisticola_juncidis,female summer,,,,
species.scotocerca_inquieta,adult summer,species.prinia_gracilis,key-image,species.cisticola_juncidis,female summer,,,,
species.locustella_certhiola,summer,species.locustella_naevia,immature autumn,,,,,,
species.locustella_naevia,immature autumn,species.locustella_lanceolata,summer,species.acrocephalus_schoenobaenus,immature autumn,,,,
species.locustella_fluviatilis,key-image,species.locustella_luscinioides,key-image,species.acrocephalus_palustris,immature autumn,,,,
species.locustella_luscinioides,key-image,species.locustella_fluviatilis,key-image,species.acrocephalus_scirpaceus,immature autumn,species.cettia_cetti,key-image,,
species.locustella_lanceolata,summer,species.locustella_naevia,immature autumn,species.locustella_certhiola,summer,,,,
species.acrocephalus_paludicola,immature autumn,species.acrocephalus_schoenobaenus,immature autumn,species.acrocephalus_melanopogon,adult summer form2,,,,
species.acrocephalus_schoenobaenus,immature autumn,species.acrocephalus_melanopogon,adult summer form2,species.acrocephalus_paludicola,immature autumn,species.acrocephalus_agricola,summer,,
species.acrocephalus_melanopogon,adult summer form2,species.acrocephalus_schoenobaenus,immature autumn,species.acrocephalus_paludicola,immature autumn,species.acrocephalus_agricola,summer,,
species.acrocephalus_agricola,summer,species.acrocephalus_dumetorum,immature autumn,species.acrocephalus_schoenobaenus,immature autumn,species.acrocephalus_scirpaceus,immature autumn,species.acrocephalus_melanopogon,adult summer form2
species.acrocephalus_scirpaceus,immature autumn,species.acrocephalus_palustris,immature autumn,species.acrocephalus_dumetorum,immature autumn,,,,
species.acrocephalus_palustris,immature autumn,species.acrocephalus_scirpaceus,immature autumn,species.acrocephalus_dumetorum,immature autumn,,,,
species.acrocephalus_dumetorum,immature autumn,species.acrocephalus_scirpaceus,immature autumn,species.acrocephalus_palustris,immature autumn,species.acrocephalus_agricola,summer,,
